fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-26T08:36:03.250896+07:00,1790269200,2026-09-24T17:00:00+00:00,2026-09-25T00:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.72,29.78,,,1010,88,,,10000,2.57,170,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790272800,2026-09-24T18:00:00+00:00,2026-09-25T01:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.65,25.6,,,1011,93,,,10000,1.68,154,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790276400,2026-09-24T19:00:00+00:00,2026-09-25T02:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.53,25.47,,,1011,93,,,10000,1.74,140,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790280000,2026-09-24T20:00:00+00:00,2026-09-25T03:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.54,25.48,,,1011,93,,,10000,1.64,137,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790283600,2026-09-24T21:00:00+00:00,2026-09-25T04:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.16,26.16,,,1009,90,,,10000,2.06,190,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790287200,2026-09-24T22:00:00+00:00,2026-09-25T05:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.16,26.16,,,1009,90,,,10000,1.54,230,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790290800,2026-09-24T23:00:00+00:00,2026-09-25T06:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.16,26.16,,,1009,89,,,10000,1.54,160,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790294400,2026-09-25T00:00:00+00:00,2026-09-25T07:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.27,31.15,,,1010,87,,,10000,1.54,170,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790298000,2026-09-25T01:00:00+00:00,2026-09-25T08:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.28,26.28,,,1013,87,,,10000,2.17,147,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790301600,2026-09-25T02:00:00+00:00,2026-09-25T09:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.05,37.05,,,1011,80,,,10000,4.63,190,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790305200,2026-09-25T03:00:00+00:00,2026-09-25T10:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.61,37.61,,,1011,75,,,10000,4.63,220,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790308800,2026-09-25T04:00:00+00:00,2026-09-25T11:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.64,34.18,,,1012,70,,,10000,3,167,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790312400,2026-09-25T05:00:00+00:00,2026-09-25T12:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.72,38.72,,,1009,71,,,10000,6.71,159,100,1790289719,1790333260,,
2026-09-26T08:36:03.250896+07:00,1790316000,2026-09-25T06:00:00+00:00,2026-09-25T13:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,500,Rain,light rain,31.72,38.72,,,1008,73,,,6805,6.17,210,97,1790289719,1790333260,0.12,
2026-09-26T08:36:03.250896+07:00,1790319600,2026-09-25T07:00:00+00:00,2026-09-25T14:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,500,Rain,light rain,29.49,36.49,,,1007,83,,,7714,4.47,117,100,1790289719,1790333260,0.12,
2026-09-26T08:36:03.250896+07:00,1790323200,2026-09-25T08:00:00+00:00,2026-09-25T15:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.83,32.89,,,1007,88,,,7916,5.14,140,100,1790289719,1790333260,,
