fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-08-30T08:35:05.864779+07:00,1787936400,2026-08-28T17:00:00+00:00,2026-08-29T00:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.78,31.99,,,1012,83,,,10000,3.6,250,88,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787940000,2026-08-28T18:00:00+00:00,2026-08-29T01:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.67,29.33,,,1012,84,,,10000,3.09,260,90,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787943600,2026-08-28T19:00:00+00:00,2026-08-29T02:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.22,30.79,,,1010,85,,,10000,3.6,250,94,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787947200,2026-08-28T20:00:00+00:00,2026-08-29T03:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.67,29.57,,,1010,87,,,10000,3.6,250,92,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787950800,2026-08-28T21:00:00+00:00,2026-08-29T04:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.67,29.65,,,1010,88,,,10000,2.57,250,90,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787954400,2026-08-28T22:00:00+00:00,2026-08-29T05:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,26.67,29.65,,,1010,88,,,10000,3.09,240,83,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787958000,2026-08-28T23:00:00+00:00,2026-08-29T06:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,26.67,29.57,,,1010,87,,,10000,3.6,220,77,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787961600,2026-08-29T00:00:00+00:00,2026-08-29T07:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.78,32.13,,,1010,84,,,10000,4.12,240,90,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787965200,2026-08-29T01:00:00+00:00,2026-08-29T08:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,28.33,32.94,,,1011,80,,,10000,6.69,250,92,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787968800,2026-08-29T02:00:00+00:00,2026-08-29T09:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,28.33,32.94,,,1012,80,,,10000,6.17,250,93,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787972400,2026-08-29T03:00:00+00:00,2026-08-29T10:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,30,36.56,,,1011,76,,,10000,4.63,240,74,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787976000,2026-08-29T04:00:00+00:00,2026-08-29T11:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,31.11,37.9,,,1011,70,,,10000,5.66,240,78,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787979600,2026-08-29T05:00:00+00:00,2026-08-29T12:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,32.78,39.78,,,1010,67,,,10000,5.14,260,82,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787983200,2026-08-29T06:00:00+00:00,2026-08-29T13:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.97,38.92,,,1008,66,,,10000,4.12,240,95,1787957028,1788001514,,
2026-08-30T08:35:05.864779+07:00,1787986800,2026-08-29T07:00:00+00:00,2026-08-29T14:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,500,Rain,light rain,25.97,25.97,,,1008,100,,,10000,5.14,200,96,1787957028,1788001514,0.75,
