fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-12T08:32:47.049842+07:00,1789059600,2026-09-10T17:00:00+00:00,2026-09-11T00:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,23.94,24.92,,,1010,97,,,10000,1.54,300,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789063200,2026-09-10T18:00:00+00:00,2026-09-11T01:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,23.94,24.92,,,1009,97,,,10000,1.03,0,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789066800,2026-09-10T19:00:00+00:00,2026-09-11T02:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,23.94,24.92,,,1008,97,,,8681,1.03,240,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789070400,2026-09-10T20:00:00+00:00,2026-09-11T03:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,23.94,24.95,,,1009,98,,,10000,0,0,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789074000,2026-09-10T21:00:00+00:00,2026-09-11T04:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,23.94,24.95,,,1009,98,,,10000,0,0,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789077600,2026-09-10T22:00:00+00:00,2026-09-11T05:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.49,25.58,,,1009,99,,,10000,1.03,330,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789081200,2026-09-10T23:00:00+00:00,2026-09-11T06:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.49,25.58,,,1009,99,,,10000,1.03,30,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789084800,2026-09-11T00:00:00+00:00,2026-09-11T07:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,24.49,25.55,,,1009,98,,,10000,1.03,0,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789088400,2026-09-11T01:00:00+00:00,2026-09-11T08:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,25.05,26.14,,,1010,97,,,10000,1.54,60,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789092000,2026-09-11T02:00:00+00:00,2026-09-11T09:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,500,Rain,light rain,27.01,31.2,,,1011,94,,,10000,0.51,0,100,1789080178,1789124217,0.32,
2026-09-12T08:32:47.049842+07:00,1789095600,2026-09-11T03:00:00+00:00,2026-09-11T10:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,500,Rain,light rain,28.01,32.6,,,1011,83,,,10000,1.54,210,100,1789080178,1789124217,0.18,
2026-09-12T08:32:47.049842+07:00,1789099200,2026-09-11T04:00:00+00:00,2026-09-11T11:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,28.01,32.6,,,1010,83,,,10000,2.57,220,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789102800,2026-09-11T05:00:00+00:00,2026-09-11T12:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.01,35.67,,,1009,84,,,10000,1.03,0,100,1789080178,1789124217,,
2026-09-12T08:32:47.049842+07:00,1789106400,2026-09-11T06:00:00+00:00,2026-09-11T13:00:00+07:00,10.8086,106.7553,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.16,26.16,,,1008,89,,,10000,3.09,300,100,1789080178,1789124217,,
