fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-08-23T08:55:51.186650+07:00,1787331600,2026-08-21T17:00:00+00:00,2026-08-22T00:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,802,Clouds,scattered clouds,26.02,26.02,,,1011,86,,,10000,4.12,250,33,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787335200,2026-08-21T18:00:00+00:00,2026-08-22T01:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.58,26.58,,,1011,86,,,10000,4.12,250,99,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787338800,2026-08-21T19:00:00+00:00,2026-08-22T02:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.02,26.02,,,1010,86,,,10000,3.6,260,100,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787342400,2026-08-21T20:00:00+00:00,2026-08-22T03:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.02,26.02,,,1010,87,,,10000,3.6,260,93,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787346000,2026-08-21T21:00:00+00:00,2026-08-22T04:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,26.58,26.58,,,1009,86,,,10000,3.09,250,76,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787349600,2026-08-21T22:00:00+00:00,2026-08-22T05:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,26.58,26.58,,,1010,87,,,10000,2.57,250,68,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787353200,2026-08-21T23:00:00+00:00,2026-08-22T06:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,26.58,26.58,,,1010,89,,,10000,3.6,230,74,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787356800,2026-08-22T00:00:00+00:00,2026-08-22T07:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.69,32.33,,,1010,87,,,10000,3.6,240,100,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787360400,2026-08-22T01:00:00+00:00,2026-08-22T08:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,500,Rain,light rain,28.8,35.25,,,1011,85,,,10000,4.63,230,100,1787352204,1787396931,0.31,
2026-08-23T08:55:51.186650+07:00,1787364000,2026-08-22T02:00:00+00:00,2026-08-22T09:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,500,Rain,light rain,30.47,37.47,,,1011,77,,,10000,5.66,250,100,1787352204,1787396931,0.17,
2026-08-23T08:55:51.186650+07:00,1787367600,2026-08-22T03:00:00+00:00,2026-08-22T10:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,500,Rain,light rain,31.02,38.02,,,1011,74,,,10000,7.2,260,97,1787352204,1787396931,0.17,
2026-08-23T08:55:51.186650+07:00,1787371200,2026-08-22T04:00:00+00:00,2026-08-22T11:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,500,Rain,light rain,32.69,39.69,,,1010,68,,,10000,6.69,250,97,1787352204,1787396931,0.24,
2026-08-23T08:55:51.186650+07:00,1787374800,2026-08-22T05:00:00+00:00,2026-08-22T12:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,33.24,40.24,,,1010,64,,,10000,7.2,250,95,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787378400,2026-08-22T06:00:00+00:00,2026-08-22T13:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,33.8,40.8,,,1009,62,,,10000,6.69,270,100,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787382000,2026-08-22T07:00:00+00:00,2026-08-22T14:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,34.35,41.35,,,1008,62,,,10000,6.17,250,100,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787385600,2026-08-22T08:00:00+00:00,2026-08-22T15:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,34.35,41.35,,,1007,63,,,10000,6.69,270,100,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787389200,2026-08-22T09:00:00+00:00,2026-08-22T16:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,33.24,40.24,,,1007,66,,,10000,6.69,260,98,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787392800,2026-08-22T10:00:00+00:00,2026-08-22T17:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,32.13,39.13,,,1007,70,,,10000,7.2,240,98,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787396400,2026-08-22T11:00:00+00:00,2026-08-22T18:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.58,38.58,,,1008,71,,,10000,5.66,250,97,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787400000,2026-08-22T12:00:00+00:00,2026-08-22T19:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.02,38.02,,,1009,74,,,10000,5.14,250,88,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787403600,2026-08-22T13:00:00+00:00,2026-08-22T20:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.47,37.47,,,1009,76,,,10000,5.66,240,92,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787407200,2026-08-22T14:00:00+00:00,2026-08-22T21:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,29.91,36.91,,,1010,79,,,10000,5.66,230,69,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787410800,2026-08-22T15:00:00+00:00,2026-08-22T22:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,29.35,35.49,,,1011,79,,,10000,5.14,250,55,1787352204,1787396931,,
2026-08-23T08:55:51.186650+07:00,1787414400,2026-08-22T16:00:00+00:00,2026-08-22T23:00:00+07:00,10.8464,106.7717,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,28.8,34.82,,,1011,83,,,10000,5.14,240,57,1787352204,1787396931,,
