fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-11T08:34:15.859011+07:00,1788973200,2026-09-09T17:00:00+00:00,2026-09-10T00:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.22,31.13,,,1009,88,,,10000,0.51,0,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788976800,2026-09-09T18:00:00+00:00,2026-09-10T01:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.78,32.74,,,1009,88,,,10000,2.06,240,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788980400,2026-09-09T19:00:00+00:00,2026-09-10T02:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.78,32.74,,,1008,88,,,10000,2.06,230,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788984000,2026-09-09T20:00:00+00:00,2026-09-10T03:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.22,31.25,,,1008,89,,,10000,1.54,240,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788987600,2026-09-09T21:00:00+00:00,2026-09-10T04:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.22,31.25,,,1008,89,,,10000,2.06,250,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788991200,2026-09-09T22:00:00+00:00,2026-09-10T05:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.22,31.37,,,1008,90,,,10000,2.06,240,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788994800,2026-09-09T23:00:00+00:00,2026-09-10T06:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.22,31.37,,,1007,90,,,10000,2.06,240,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1788998400,2026-09-10T00:00:00+00:00,2026-09-10T07:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.78,32.9,,,1008,89,,,10000,2.06,230,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1789002000,2026-09-10T01:00:00+00:00,2026-09-10T08:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,28.33,34.42,,,1009,88,,,10000,3.6,250,100,1788993797,1789037869,,
2026-09-11T08:34:15.859011+07:00,1789005600,2026-09-10T02:00:00+00:00,2026-09-10T09:00:00+07:00,10.7747,106.7015,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30,37,,,1009,83,,,9704,4.63,250,100,1788993797,1789037869,,
