fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-17T08:36:54.241153+07:00,1789491600,2026-09-15T17:00:00+00:00,2026-09-16T00:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,26.27,26.27,,,1012,86,,,10000,1.51,190,98,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789495200,2026-09-15T18:00:00+00:00,2026-09-16T01:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,28.37,33.22,,,1012,81,,,10000,1.03,0,92,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789498800,2026-09-15T19:00:00+00:00,2026-09-16T02:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.82,31.8,,,1011,81,,,10000,0.51,0,98,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789502400,2026-09-15T20:00:00+00:00,2026-09-16T03:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.26,30.77,,,1011,84,,,10000,2.06,20,99,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789506000,2026-09-15T21:00:00+00:00,2026-09-16T04:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.26,30.89,,,1011,85,,,10000,1.79,348,99,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789509600,2026-09-15T22:00:00+00:00,2026-09-16T05:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.26,31.24,,,1011,88,,,10000,2.06,30,98,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789513200,2026-09-15T23:00:00+00:00,2026-09-16T06:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.26,31.24,,,1011,88,,,10000,1.54,20,94,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789516800,2026-09-16T00:00:00+00:00,2026-09-16T07:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.82,32.7,,,1011,87,,,10000,2.06,40,91,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789520400,2026-09-16T01:00:00+00:00,2026-09-16T08:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.48,36.36,,,1012,81,,,10000,1.54,30,99,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789524000,2026-09-16T02:00:00+00:00,2026-09-16T09:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,30.04,37.04,,,1012,79,,,10000,1.54,100,90,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789527600,2026-09-16T03:00:00+00:00,2026-09-16T10:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.42,36.31,,,1012,62,,,10000,1.8,313,93,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789531200,2026-09-16T04:00:00+00:00,2026-09-16T11:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,32.26,39.26,,,1011,71,,,10000,3.6,320,93,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789534800,2026-09-16T05:00:00+00:00,2026-09-16T12:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,803,Clouds,broken clouds,32.26,39.26,,,1011,70,,,10000,3.09,310,84,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789538400,2026-09-16T06:00:00+00:00,2026-09-16T13:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,32.82,39.82,,,1010,68,,,10000,3.6,280,97,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789542000,2026-09-16T07:00:00+00:00,2026-09-16T14:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,32.82,39.82,,,1009,66,,,10000,3.6,290,100,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789545600,2026-09-16T08:00:00+00:00,2026-09-16T15:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,34,38.39,,,1008,50,,,10000,3.29,302,91,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789549200,2026-09-16T09:00:00+00:00,2026-09-16T16:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,32.54,37.09,,,1008,56,,,10000,2.92,290,94,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789552800,2026-09-16T10:00:00+00:00,2026-09-16T17:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.43,36.05,,,1008,61,,,10000,1.87,279,96,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789556400,2026-09-16T11:00:00+00:00,2026-09-16T18:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.71,38.71,,,1009,74,,,10000,4.12,280,97,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789560000,2026-09-16T12:00:00+00:00,2026-09-16T19:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,31.15,38.15,,,1010,76,,,10000,3.09,270,94,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789563600,2026-09-16T13:00:00+00:00,2026-09-16T20:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.44,33.3,,,1010,68,,,10000,2.4,245,99,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789567200,2026-09-16T14:00:00+00:00,2026-09-16T21:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.48,35.38,,,1011,77,,,10000,1.34,348,100,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789570800,2026-09-16T15:00:00+00:00,2026-09-16T22:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,29.48,35.38,,,1011,77,,,10000,2.06,280,99,1789512160,1789556022,,
2026-09-17T08:36:54.241153+07:00,1789574400,2026-09-16T16:00:00+00:00,2026-09-16T23:00:00+07:00,10.8021,106.7423,Asia/Ho_Chi_Minh,804,Clouds,overcast clouds,27.17,30.23,,,1011,81,,,10000,2.19,257,94,1789512160,1789556022,,
